Period;EventID;EventDate;Seq;MaxExp;Loss
14150;3166634;01/02/2013 06:24;1;4.42103E7;5.0512412E7
4047;3174572;07/01/2013 06:18;1;9.23664895E7;5.0512412E7
3422;3176571;07/03/2013 02:25;1;6.10625496E7;66666.66666666791
25144;3164989;23/12/2013 07:14;1;9.219515E7;2.0718494E7
13020;3174572;01/01/2013 05:23;1;9.23664895E7;40000.0
9761;3173169;03/01/2013 07:57;1;9.843735E7;2.0689936E7
13635;3174035;16/02/2013 10:03;1;6.54191922E7;28571.428571429104
3372;3164909;03/10/2013 22:50;1;9.19975115E7;2.0671766E7
9761;3181986;13/12/2013 16:54;1;9.2491643E7;22222.222222223878
13635;3200026;23/10/2013 08:21;1;3.03493683E7;2.0226592E7
3372;3197054;25/07/2013 06:02;1;3.3387775E7;18181.81818181649
14150;3200846;19/09/2013 00:40;1;7.3549133E7;1.996041E7
13020;3198030;20/07/2013 20:22;1;5.260374E7;15384.615384612232
13020;3187473;29/03/2013 18:29;1;7676570.0;1.9376704E7
3372;3179857;13/04/2013 20:38;1;9.24474E7;13333.333333333023
25144;3195078;19/01/2013 17:24;1;2.55964E7;7291484.5
3422;3178141;26/04/2013 04:06;1;8.03210805E7;11764.705882352893
14150;3196068;05/07/2013 00:35;1;4.811428E7;813869.56
9761;3172547;11/11/2013 09:32;1;9.22994175E7;10526.315789473709
3422;3198052;04/08/2013 10:30;1;8.97932595E7;608164.44
25144;3196069;01/09/2013 21:03;1;4.24352384E7;9523.809523809527
3372;3199977;03/02/2013 04:37;1;1.590114E7;468340.6
25144;3199046;25/08/2013 08:13;1;8.97932595E7;8695.652173913026
25144;3200059;22/09/2013 00:19;1;4.173109E7;446014.44
14150;3199006;01/08/2013 22:24;1;7.36988875E7;8000.0
9761;3183117;25/04/2013 23:53;1;1.43655488E7;354066.78
3372;3165965;06/03/2013 23:14;1;8.90664E7;7407.407407407416
9761;3200961;18/07/2013 13:43;1;1.769267585E7;274086.03
14150;3198031;03/04/2013 16:11;1;6.5512704E7;6896.551724137913
13020;3200097;22/06/2013 12:51;1;1.36930829E7;270046.56
3422;3200951;08/04/2013 19:34;1;4.7451265E7;6451.612903225818
25144;3200885;07/05/2013 10:34;1;1.1787435E7;260847.69
9761;3200874;26/07/2013 18:23;1;2.86560973E7;6060.606060606049
14150;3200086;03/10/2013 03:58;1;2.230240255E7;217419.34
13020;3164981;23/04/2013 06:40;1;5.481258E7;5714.28571428571
13020;3200881;12/10/2013 09:13;1;1.700063745E7;210309.75
4047;3200907;12/08/2013 18:15;1;3.8729415E7;5405.405405405414
25144;3199040;02/02/2013 03:32;1;8.99259905E7;189136.19
3422;3200917;26/07/2013 19:28;1;2.2498055E7;5128.205128205125
4047;3200848;12/11/2013 04:07;1;4.7647095E7;185315.58
13020;3200132;21/07/2013 17:28;1;2.591885E7;4878.048780487792
14150;3200871;19/11/2013 22:33;1;1.7126505E7;160721.75
14150;3181647;19/11/2013 07:33;1;2.6369005E7;4651.162790697679
13635;3200215;31/07/2013 13:04;1;1.3539845E7;148361.11
9761;3199014;10/06/2013 00:55;1;9.07262E7;4444.444444444438
3372;3200212;23/06/2013 21:39;1;1.3537685E7;128311.06
9761;3200962;07/08/2013 05:29;1;1.885439E7;4255.319148936163
25144;3200923;15/05/2013 14:30;1;9567161.6;116009.23
14150;3200294;30/07/2013 04:26;1;1.647595135E7;4081.632653061213
9761;3193084;06/07/2013 19:28;1;9.152982E7;107656.44
13020;3198041;12/06/2013 03:22;1;9.0217728E7;3921.568627450979
13020;3170617;22/12/2013 18:03;1;9.0917673E7;84824.53
4047;3200202;13/08/2013 23:33;1;1.471059585E7;3773.5849056603765
4047;3200073;22/03/2013 23:45;1;2.078824E7;82826.77
13020;3200848;14/06/2013 12:43;1;4.7647095E7;3636.3636363636324
13020;3199056;22/06/2013 19:19;1;1.7200825E7;79606.45
3422;3200868;14/07/2013 06:43;1;4.856449E7;3508.771929824572
3422;3194050;10/04/2013 05:14;1;9.02154445E7;67109.27
13020;3200406;06/07/2013 02:25;1;2.19586816E7;3389.8305084745734
25144;3200848;06/08/2013 08:34;1;4.7647095E7;65269.19
14150;3194050;27/11/2013 05:02;1;9.02154445E7;3278.688524590165
3422;3199025;16/06/2013 07:17;1;9.0520791E7;64009.08
4047;3196990;04/08/2013 09:58;1;413966.7;3174.603174603173
25144;3200050;15/09/2013 17:33;1;5.6696755E7;61010.37
9761;3200123;06/02/2013 11:11;1;2.83985869E7;3076.923076923078
3372;3162637;30/12/2013 19:00;1;462537.1;58820.88
13635;3200192;25/11/2013 20:30;1;2.65151E7;2985.074626865673
3422;3200315;25/04/2013 08:24;1;3243508.16;55514.54
14150;3200389;21/08/2013 20:40;1;2.245227265E7;2898.55072463768
3372;3199993;30/08/2013 20:06;1;3.78066867E7;53751.42
3422;3200180;29/03/2013 01:58;1;2.99883187E7;2816.901408450707
9761;3200002;12/08/2013 21:27;1;2.05728563E7;51695.43
13020;3200491;01/06/2013 03:28;1;9723560.3;2739.726027397257
14150;3200701;18/07/2013 18:41;1;1.29198272E7;43134.17
3422;3200854;17/07/2013 22:18;1;3.4758895E7;2666.6666666666642
13635;3198963;29/12/2013 07:39;1;1007060.08;42060.2
3372;3200325;22/11/2013 08:44;1;1.351924865E7;2597.402597402601
13020;3182997;23/12/2013 11:13;1;1.17658189E7;42031.75
13635;3200198;30/07/2013 03:37;1;1.655711105E7;2531.645569620254
14150;3200840;04/11/2013 08:26;1;3952992.32;40682.7
9761;3200244;10/06/2013 16:18;1;1.2156815E7;2469.1358024691363
25144;3200910;05/07/2013 00:09;1;3890542.0;37570.63
