Period;EventID;EventDate;Seq;MaxExp;Loss
13020;3200406;06/07/2013 02:25;1;2.19586816E7;1.982615017780062E7
9761;3200034;02/09/2013 23:11;1;2.17367936E7;1.9623946940484747E7
9761;3199986;06/08/2013 13:13;1;2.111766785E7;1.906324762762999E7
4047;3200073;22/03/2013 23:45;1;2.078824E7;1.8764195821621623E7
9761;3200002;12/08/2013 21:27;1;2.05728563E7;1.8568179013553016E7
13020;3200083;07/05/2013 20:06;1;2.04381517E7;1.844505528483292E7
13020;3181783;09/05/2013 14:48;1;1.9618075E7;1.770351231958451E7
9761;3200962;07/08/2013 05:29;1;1.885439E7;1.7013014518759936E7
25144;3200876;04/11/2013 15:31;1;1.82071731E7;1.6427748203728555E7
9761;3200961;18/07/2013 13:43;1;1.769267585E7;1.5962345814167956E7
3422;3200035;22/04/2013 17:06;1;1.755502335E7;1.583701004468919E7
3422;3200902;28/06/2013 05:13;1;1.732155775E7;1.5625293491058558E7
13020;3199056;22/06/2013 19:19;1;1.7200825E7;1.5515322462884117E7
14150;3200871;19/11/2013 22:33;1;1.7126505E7;1.5447256814353542E7
3422;3200871;22/06/2013 17:25;1;1.7126505E7;1.5446255995945945E7
13020;3200881;12/10/2013 09:13;1;1.700063745E7;1.5331769753805831E7
13635;3200198;30/07/2013 03:37;1;1.655711105E7;1.4930864512575816E7
14150;3200294;30/07/2013 04:26;1;1.647595135E7;1.4856786650801456E7
14150;3200327;24/03/2013 18:56;1;1.530168575E7;1.3797115958208177E7
25144;3200044;26/08/2013 14:36;1;1.514116095E7;1.3651598088972973E7
14150;3200044;04/12/2013 01:21;1;1.514116095E7;1.365084027310961E7
4047;3200202;13/08/2013 23:33;1;1.471059585E7;1.3261936710888926E7
9761;3183117;25/04/2013 23:53;1;1.43655488E7;1.295018439087724E7
14150;3199985;26/05/2013 19:44;1;1.431101185E7;1.2900354967642857E7
13020;3200097;22/06/2013 12:51;1;1.36930829E7;1.2342714168224165E7
4047;3200020;03/09/2013 15:07;1;1.356861E7;1.2229914392394722E7
14150;3181654;26/04/2013 13:13;1;1.3553835E7;1.2216009590074558E7
13635;3200215;31/07/2013 13:04;1;1.3539845E7;1.2202826890540542E7
13020;3200062;05/10/2013 04:57;1;1.3258336E7;1.1948567009972671E7
14150;3200701;18/07/2013 18:41;1;1.29198272E7;1.1642975809153153E7
14150;3200377;23/08/2013 23:19;1;1.29119091E7;1.163532893359103E7
13020;3193059;22/01/2013 10:04;1;1.282036865E7;1.1552342293630436E7
14150;3200779;26/06/2013 20:07;1;1.25457293E7;1.1304391184693113E7
9761;3200244;10/06/2013 16:18;1;1.2156815E7;1.0953507026480736E7
25144;3200885;07/05/2013 10:34;1;1.1787435E7;1.0620260959672831E7
13020;3182997;23/12/2013 11:13;1;1.17658189E7;1.060036683868919E7
3372;3164909;03/10/2013 22:50;1;9.19975115E7;9006468.856815865
3372;3197054;25/07/2013 06:02;1;3.3387775E7;9006127.77833699
3372;3179857;13/04/2013 20:38;1;9.24474E7;9005793.590332435
3372;3199977;03/02/2013 04:37;1;1.590114E7;9005466.086087972
3372;3165965;06/03/2013 23:14;1;8.90664E7;9005145.067076072
3372;3200212;23/06/2013 21:39;1;1.3537685E7;9004830.3425546
3372;3199993;30/08/2013 20:06;1;3.78066867E7;9004521.729188886
3372;3200325;22/11/2013 08:44;1;1.351924865E7;9004219.050695589
3372;3200180;23/01/2013 16:19;1;2.99883187E7;9003922.137506926
3372;3200939;22/04/2013 16:35;1;2.13834125E7;9003630.8264539
3372;3171518;04/02/2013 00:22;1;2.277657E7;9003344.960467285
25144;3200074;13/10/2013 16:20;1;1.0317824E7;9291928.646726726
14150;3200297;01/08/2013 20:40;1;9741330.55;8772487.2331365
13020;3200491;01/06/2013 03:28;1;9723560.3;8756221.340425063
25144;3200923;15/05/2013 14:30;1;9567161.6;8615127.68855515
4047;3177817;22/02/2013 18:35;1;9343132.15;8413147.799316602
25144;3200427;12/10/2013 04:24;1;9046772.5;8146054.971041617
25144;3200394;23/10/2013 12:56;1;7898677.1;7112067.734749644
13020;3187473;29/03/2013 18:29;1;7676570.0;6911889.813278496
25144;3200030;04/09/2013 23:22;1;6036839.05;5435349.336267008
13635;3200057;14/06/2013 03:47;1;5665422.1;5100803.699306306
13020;3200116;23/08/2013 16:15;1;5282888.65;4756269.594055658
14150;3200219;25/07/2013 19:44;1;5172144.0;4656444.945391778
25144;3200379;06/06/2013 10:28;1;4880175.5;4393476.916351352
14150;3200840;04/11/2013 08:26;1;3952992.32;3558673.168740496
25144;3200910;05/07/2013 00:09;1;3890542.0;3502366.9211431104
14150;3184413;06/01/2013 20:56;1;3279461.76;2952185.7442805534
3422;3200315;25/04/2013 08:24;1;3243508.16;2919751.1859473414
14150;3200330;02/09/2013 11:06;1;3136900.5;2823719.1365675675
13635;3185875;25/12/2013 06:49;1;2653427.68;2388460.558132304
13635;3176293;02/02/2013 10:54;1;2242887.2;2018870.5476109812
25144;3199961;20/06/2013 01:23;1;1831783.0;1648790.3536824326
4047;3191556;20/03/2013 08:22;1;1811069.92;1630110.909828787
14150;3198999;09/06/2013 00:52;1;1706078.88;1535577.4002461538
13020;3198990;29/07/2013 01:03;1;1556506.5;1400923.2868403136
4047;3199950;15/09/2013 20:30;1;1547685.0;1392954.5266584766
9761;3193885;23/07/2013 16:19;1;1523204.64;1370893.4619457833
4047;3198997;19/07/2013 21:08;1;1513568.64;1361534.0586985073
3372;3193564;21/09/2013 14:51;1;1482949.12;1333006.4867555557
4047;3192037;15/11/2013 23:02;1;1414024.8;1270126.982117647
3372;3200825;16/07/2013 18:43;1;1397557.5;1254435.3706204381
3372;3200832;29/07/2013 02:03;1;1263231.44;1133063.678573913
14150;3192034;25/08/2013 18:44;1;1250182.96;1120577.6617726618
9761;3200814;20/09/2013 11:34;1;1216070.56;1089251.7730285714
13635;3193549;30/07/2013 20:07;1;1185660.8;1061292.5501276597
13635;3194547;23/01/2013 00:20;1;1177691.92;1053453.7160450704
3372;3200826;26/07/2013 03:03;1;1174011.68;1049467.9234573427
13635;3200819;28/06/2013 09:57;1;1137901.84;1016525.6437333333
3372;3194877;04/07/2013 01:41;1;1074943.76;959665.3084965517
13635;3200810;24/06/2013 01:37;1;1058765.44;944621.8233863014
3422;3200795;20/07/2013 12:49;1;1012812.72;903056.8925877551
13635;3198963;29/12/2013 07:39;1;1007060.08;897372.1847999999
25144;3194879;22/05/2013 19:07;1;991898.0;883321.7826845638
3372;3192051;19/08/2013 13:50;1;972446.24;865477.1536
25144;3183998;27/11/2013 10:07;1;957179.36;851382.5155072848
25144;3200824;28/09/2013 03:19;1;881638.64;783730.3489263158
14150;3197984;10/08/2013 18:24;1;874713.12;777122.5777882353
3422;3198958;09/09/2013 05:24;1;874713.12;776677.0910961039
3372;3171966;01/05/2013 16:58;1;801058.96;710875.2254709677
25144;3200804;07/09/2013 03:57;1;768810.72;681875.9693538462
3372;3200804;12/09/2013 07:24;1;768810.72;681499.2860025478
13635;3200784;13/02/2013 05:55;1;747374.72;662136.1601620252
14150;3178665;03/04/2013 02:38;1;736498.88;652148.9139320755
25144;3200775;06/07/2013 14:23;1;693664.32;613892.9232
25144;3200799;25/07/2013 19:25;1;661992.32;585554.821684472
13020;3200783;14/07/2013 18:17;1;642415.56;567942.9413777778
13635;3194053;18/04/2013 17:12;1;546201.48;482634.3507018405
3372;3182483;04/02/2013 12:47;1;545818.36;482050.8003804878
3372;3162637;30/12/2013 19:00;1;462537.1;408294.1128181818
13635;3194042;23/07/2013 01:31;1;424351.65;374400.85939156625
3372;3194042;30/01/2013 19:41;1;424351.65;374217.1706317365
3372;3178337;05/04/2013 03:42;1;418806.28;369147.8210857143
4047;3196990;04/08/2013 09:58;1;413966.7;364707.1122071006
14150;3200771;28/09/2013 22:13;1;413966.7;364534.20582352945
3372;3196999;10/05/2013 07:24;1;396150.4;348681.85207017546
25144;3194211;20/09/2013 09:14;1;386947.95;340424.20810465113
13635;3196053;22/06/2013 17:36;1;291735.06;256541.35651907514
4047;3197009;25/10/2013 18:57;1;287892.7;253047.75596551725
3372;3200101;12/07/2013 21:15;1;269346.58;236640.20957142857
13020;3200184;01/05/2013 11:09;1;267213.72;234662.23047272724
3422;3197014;29/06/2013 04:51;1;259360.26;227665.55704067796
3422;3193199;15/05/2013 00:18;1;235303.32;206458.83436853933
14150;3200408;22/04/2013 09:25;1;197147.66;172906.20750502794
13020;3200525;29/05/2013 05:20;1;197147.66;172832.78193333335
14150;3200240;16/08/2013 09:00;1;197147.66;172760.16769392265
25144;3200408;16/06/2013 23:22;1;197147.66;172688.3514131868
14150;3197028;05/07/2013 17:32;1;181236.68;158686.0832590164
4047;3195082;07/12/2013 23:47;1;166779.7;145968.49395652176
3372;3200730;28/09/2013 01:21;1;166779.7;145909.6997027027
3422;3196076;28/05/2013 19:31;1;166779.7;145851.5376451613
3422;3200314;28/06/2013 03:09;1;166779.7;145793.99764171123
13020;3200252;27/03/2013 09:33;1;166779.7;145737.06976595745
4047;3197025;23/09/2013 16:28;1;158530.05;138474.74049999999
13635;3195048;20/03/2013 04:59;1;124398.23;108619.29661578947
9761;3195011;10/04/2013 11:45;1;101257.66;88380.44240104713
3372;3200514;24/06/2013 12:46;1;93596.35;81662.815375
9761;3200393;15/06/2013 20:48;1;68768.96;59978.647859067365
3372;3200411;11/04/2013 05:28;1;61665.12;53763.08451958763
13020;3200304;29/08/2013 05:27;1;60214.77;52479.4880076923
3372;3175466;22/05/2013 05:55;1;36732.69;32002.419104081637
14150;3200517;25/04/2013 11:17;1;32945.87;28693.009725380714
9761;3200580;12/07/2013 01:52;1;21621.99;18824.235536363638
25144;3200323;01/05/2013 09:13;1;21621.99;18817.650492964825
4047;3195055;02/08/2013 20:13;1;24451.65;24451.65
3372;3200618;25/05/2013 20:20;1;21621.99;21621.99
9761;3200416;26/06/2013 06:56;1;11660.8;11660.8
25144;3195056;22/11/2013 22:34;1;10666.22;10666.22
3422;3200640;04/07/2013 22:50;1;6656.51;6656.51
