Period;EventID;EventDate;Seq;MaxExp;Loss
13020;3198030;20/07/2013 20:22;1;1.3150935E10;7.2196663181010065E9
25144;3200050;15/09/2013 17:33;1;1.417418875E10;7.375324828268557E9
9761;3181986;13/12/2013 16:54;1;2.312291075E10;7.020753830441561E9
25144;3200111;02/07/2013 02:25;1;1.00226225E10;7.369469031471025E9
25144;3172689;28/02/2013 00:18;1;1.9503708125E10;7.366815623547144E9
3422;3200180;29/03/2013 01:58;1;7.497079675E9;6.802816940477272E9
25144;3200864;07/06/2013 20:14;1;8.7987325E9;7.361977056156537E9
13635;3174035;16/02/2013 10:03;1;1.635479805E10;6.73612340078189E9
13020;3164981;23/04/2013 06:40;1;1.3703145E10;7.199225876096786E9
13020;3198041;12/06/2013 03:22;1;2.2554432E10;7.197292320772062E9
13020;3170617;22/12/2013 18:03;1;2.272941825E10;7.19546053151706E9
13020;3200848;14/06/2013 12:43;1;1.191177375E10;7.193722680172572E9
9761;3172547;11/11/2013 09:32;1;2.3074854375E10;6.999864946685412E9
13020;3200894;29/08/2013 13:44;1;9.1898982375E9;7.190501297192545E9
9761;3199014;10/06/2013 00:55;1;2.268155E10;6.996880820434533E9
13020;3199053;21/08/2013 14:19;1;1.18630975E10;7.1875795777455435E9
9761;3193084;06/07/2013 19:28;1;2.2882455E10;6.994167978388281E9
13635;3200026;23/10/2013 08:21;1;7.587342075E9;6.72082728315476E9
13020;3200950;15/08/2013 12:47;1;7.74379E9;7.005172568390129E9
9761;3200874;26/07/2013 18:23;1;7.164024325E9;6.479631362888298E9
9761;3200123;06/02/2013 11:11;1;7.099646725E9;6.420383227527026E9
13635;3176533;19/02/2013 20:08;1;2.122688E10;6.716456963832724E9
13635;3199025;23/06/2013 18:52;1;2.263019775E10;6.715473641985267E9
13635;3200192;25/11/2013 20:30;1;6.628775E9;5.991927824721781E9
3422;3200142;31/08/2013 09:41;1;6.5995525E9;5.96470573456341E9
14150;3181647;19/11/2013 07:33;1;6.59225125E9;5.957331059491331E9
13020;3200132;21/07/2013 17:28;1;6.4797125E9;5.854896979354355E9
13635;3200232;03/08/2013 20:01;1;6.4006275E9;5.782738914066339E9
25144;3195078;19/01/2013 17:24;1;6.3991E9;5.7806850463320465E9
3422;3200917;26/07/2013 19:28;1;5.62451375E9;5.080384048524182E9
14150;3200389;21/08/2013 20:40;1;5.6130681625E9;5.069495084433481E9
14150;3200086;03/10/2013 03:58;1;5.5756006375E9;5.0351275037843E9
13020;3200053;21/10/2013 19:07;1;5.54773625E9;5.009455894932432E9
13020;3200406;06/07/2013 02:25;1;5.4896704E9;4.956537544450155E9
9761;3200034;02/09/2013 23:11;1;5.4341984E9;4.905986735121187E9
9761;3199986;06/08/2013 13:13;1;5.2794169625E9;4.765811906907498E9
4047;3200073;22/03/2013 23:45;1;5.19706E9;4.691048955405406E9
9761;3200002;12/08/2013 21:27;1;5.143214075E9;4.642044753388254E9
13020;3200083;07/05/2013 20:06;1;5.109537925E9;4.61126382120823E9
13020;3181783;09/05/2013 14:48;1;4.90451875E9;4.425878079896128E9
9761;3200962;07/08/2013 05:29;1;4.7135975E9;4.253253629689984E9
25144;3200876;04/11/2013 15:31;1;4.551793275E9;4.106937050932139E9
9761;3200961;18/07/2013 13:43;1;4.4231689625E9;3.990586453541989E9
3422;3200035;22/04/2013 17:06;1;4.3887558375E9;3.9592525111722975E9
3422;3200902;28/06/2013 05:13;1;4.3303894375E9;3.9063233727646394E9
13020;3199056;22/06/2013 19:19;1;4.30020625E9;3.8788306157210293E9
14150;3200871;19/11/2013 22:33;1;4.28162625E9;3.8618142035883856E9
3422;3200871;22/06/2013 17:25;1;4.28162625E9;3.8615639989864864E9
13020;3200881;12/10/2013 09:13;1;4.2501593625E9;3.832942438451458E9
13635;3200198;30/07/2013 03:37;1;4.1392777625E9;3.7327161281439543E9
14150;3200294;30/07/2013 04:26;1;4.1189878375E9;3.714196662700364E9
14150;3200327;24/03/2013 18:56;1;3.8254214375E9;3.4492789895520444E9
25144;3200044;26/08/2013 14:36;1;3.7852902375E9;3.412899522243243E9
14150;3200044;04/12/2013 01:21;1;3.7852902375E9;3.4127100682774024E9
4047;3200202;13/08/2013 23:33;1;3.6776489625E9;3.3154841777222314E9
9761;3183117;25/04/2013 23:53;1;3.5913872E9;3.23754609771931E9
14150;3199985;26/05/2013 19:44;1;3.5777529625E9;3.225088741910714E9
