Period;EventID;EventDate;Seq;MaxExp;Loss
13020;3181783;09/05/2013 14:48;1;1.9618075E7;1.2392458623709157E7
9761;3200962;07/08/2013 05:29;1;1.885439E7;1.1909110163131954E7
25144;3200876;04/11/2013 15:31;1;1.82071731E7;1.1499423742609987E7
9761;3200961;18/07/2013 13:43;1;1.769267585E7;1.1173642069917569E7
3422;3200035;22/04/2013 17:06;1;1.755502335E7;1.1085907031282432E7
3422;3200902;28/06/2013 05:13;1;1.732155775E7;1.093770544374099E7
13020;3199056;22/06/2013 19:19;1;1.7200825E7;1.0860725724018881E7
14150;3200871;19/11/2013 22:33;1;1.7126505E7;1.0813079770047478E7
3422;3200871;22/06/2013 17:25;1;1.7126505E7;1.081237919716216E7
13020;3200881;12/10/2013 09:13;1;1.700063745E7;1.0732238827664081E7
13635;3200198;30/07/2013 03:37;1;1.655711105E7;1.045160515880307E7
14150;3200294;30/07/2013 04:26;1;1.647595135E7;1.0399750655561019E7
14150;3200327;24/03/2013 18:56;1;1.530168575E7;9657981.170745723
25144;3200044;26/08/2013 14:36;1;1.514116095E7;9556118.662281081
14150;3200044;04/12/2013 01:21;1;1.514116095E7;9555588.191176726
4047;3200202;13/08/2013 23:33;1;1.471059585E7;9283355.697622247
9761;3183117;25/04/2013 23:53;1;1.43655488E7;9065129.073614066
14150;3199985;26/05/2013 19:44;1;1.431101185E7;9030248.477349998
13020;3200097;22/06/2013 12:51;1;1.36930829E7;8639899.917756915
4047;3200020;03/09/2013 15:07;1;1.356861E7;8560940.074676305
14150;3181654;26/04/2013 13:13;1;1.3553835E7;8551206.71305219
13635;3200215;31/07/2013 13:04;1;1.3539845E7;8541978.823378379
13020;3200062;05/10/2013 04:57;1;1.3258336E7;8363996.906980869
14150;3200701;18/07/2013 18:41;1;1.29198272E7;8150083.0664072065
14150;3200377;23/08/2013 23:19;1;1.29119091E7;8144730.253513721
13020;3193059;22/01/2013 10:04;1;1.282036865E7;8086639.605541305
14150;3200779;26/06/2013 20:07;1;1.25457293E7;7913073.829285178
9761;3200244;10/06/2013 16:18;1;1.2156815E7;7667454.918536515
25144;3200885;07/05/2013 10:34;1;1.1787435E7;7434182.6717709815
13020;3182997;23/12/2013 11:13;1;1.17658189E7;7420256.787082432
3372;3164909;03/10/2013 22:50;1;9.19975115E7;6997946.943584711
3372;3197054;25/07/2013 06:02;1;3.3387775E7;6997681.92861195
3372;3179857;13/04/2013 20:38;1;9.24474E7;6997422.2674770225
3372;3199977;03/02/2013 04:37;1;1.590114E7;6997167.799564792
3372;3165965;06/03/2013 23:14;1;8.90664E7;6996918.3706211215
3372;3200212;23/06/2013 21:39;1;1.3537685E7;6996673.8324410515
3372;3199993;30/08/2013 20:06;1;3.78066867E7;6996434.042575158
3372;3200325;22/11/2013 08:44;1;1.351924865E7;6996198.8640528405
3372;3200180;23/01/2013 16:19;1;2.99883187E7;6995968.165121423
3372;3200939;22/04/2013 16:35;1;2.13834125E7;6995741.819000031
3372;3171518;04/02/2013 00:22;1;2.277657E7;6995519.703647264
