Period;EventID;EventDate;Seq;MaxExp;Loss
3422;3200871;22/06/2013 17:25;1;4.28162625E9;4.28162625E9
13020;3200881;12/10/2013 09:13;1;4.2501593625E9;4.2501593625E9
13635;3200198;30/07/2013 03:37;1;4.1392777625E9;4.1392777625E9
14150;3200294;30/07/2013 04:26;1;4.1189878375E9;4.1189878375E9
14150;3200327;24/03/2013 18:56;1;3.8254214375E9;3.8254214375E9
25144;3200044;26/08/2013 14:36;1;3.7852902375E9;3.7852902375E9
14150;3200044;04/12/2013 01:21;1;3.7852902375E9;3.7852902375E9
4047;3200202;13/08/2013 23:33;1;3.6776489625E9;3.6776489625E9
9761;3183117;25/04/2013 23:53;1;3.5913872E9;3.5913872E9
14150;3199985;26/05/2013 19:44;1;3.5777529625E9;3.5777529625E9
13020;3200097;22/06/2013 12:51;1;3.423270725E9;3.423270725E9
4047;3200020;03/09/2013 15:07;1;3.3921525E9;3.3921525E9
14150;3181654;26/04/2013 13:13;1;3.38845875E9;3.38845875E9
13635;3200215;31/07/2013 13:04;1;3.38496125E9;3.38496125E9
13020;3200062;05/10/2013 04:57;1;3.314584E9;3.314584E9
14150;3200701;18/07/2013 18:41;1;3.2299568E9;3.2299568E9
14150;3200377;23/08/2013 23:19;1;3.227977275E9;3.227977275E9
13020;3193059;22/01/2013 10:04;1;3.2050921625E9;3.2050921625E9
14150;3200779;26/06/2013 20:07;1;3.136432325E9;3.136432325E9
9761;3200244;10/06/2013 16:18;1;3.03920375E9;3.03920375E9
25144;3200885;07/05/2013 10:34;1;2.94685875E9;2.94685875E9
13020;3182997;23/12/2013 11:13;1;2.941454725E9;2.941454725E9
3372;3164909;03/10/2013 22:50;1;2.2999377875E10;4.0463128934513035E9
3372;3197054;25/07/2013 06:02;1;8.34694375E9;4.0461596580081244E9
3372;3179857;13/04/2013 20:38;1;2.311185E10;4.046009518230464E9
3372;3199977;03/02/2013 04:37;1;3.975285E9;3.975285E9
3372;3165965;06/03/2013 23:14;1;2.22666E10;4.045718157869856E9
3372;3200212;23/06/2013 21:39;1;3.38442125E9;3.38442125E9
3372;3199993;30/08/2013 20:06;1;9.451671675E9;4.0454381124747076E9
3372;3200325;22/11/2013 08:44;1;3.3798121625E9;3.3798121625E9
3372;3200180;23/01/2013 16:19;1;7.497079675E9;4.045168735475566E9
3372;3200939;22/04/2013 16:35;1;5.345853125E9;4.0450378589146614E9
3372;3171518;04/02/2013 00:22;1;5.6941425E9;4.044909428644615E9
25144;3200074;13/10/2013 16:20;1;2.579456E9;2.579456E9
14150;3200297;01/08/2013 20:40;1;2.4353326375E9;2.4353326375E9
13020;3200491;01/06/2013 03:28;1;2.430890075E9;2.430890075E9
25144;3200923;15/05/2013 14:30;1;2.3917904E9;2.3917904E9
4047;3177817;22/02/2013 18:35;1;2.3357830375E9;2.3357830375E9
25144;3200427;12/10/2013 04:24;1;2.261693125E9;2.261693125E9
25144;3200394;23/10/2013 12:56;1;1.974669275E9;1.974669275E9
13020;3187473;29/03/2013 18:29;1;1.9191425E9;1.9191425E9
25144;3200030;04/09/2013 23:22;1;1.5092097625E9;1.5092097625E9
13635;3200057;14/06/2013 03:47;1;1.416355525E9;1.416355525E9
13020;3200116;23/08/2013 16:15;1;1.3207221625E9;1.3207221625E9
14150;3200219;25/07/2013 19:44;1;1.293036E9;1.293036E9
25144;3200379;06/06/2013 10:28;1;1.220043875E9;1.220043875E9
14150;3200840;04/11/2013 08:26;1;9.8824808E8;9.8824808E8
25144;3200910;05/07/2013 00:09;1;9.726355E8;9.726355E8
14150;3184413;06/01/2013 20:56;1;8.1986544E8;8.1986544E8
3422;3200315;25/04/2013 08:24;1;8.1087704E8;8.1087704E8
14150;3200330;02/09/2013 11:06;1;7.84225125E8;7.84225125E8
13635;3185875;25/12/2013 06:49;1;6.6335692E8;6.6335692E8
13635;3176293;02/02/2013 10:54;1;5.607218E8;5.607218E8
25144;3199961;20/06/2013 01:23;1;4.5794575E8;4.5794575E8
4047;3191556;20/03/2013 08:22;1;4.5276748E8;4.5276748E8
14150;3198999;09/06/2013 00:52;1;4.2651972E8;4.2651972E8
13020;3198990;29/07/2013 01:03;1;3.89126625E8;3.89126625E8
4047;3199950;15/09/2013 20:30;1;3.8692125E8;3.8692125E8
9761;3193885;23/07/2013 16:19;1;3.8080116E8;3.8080116E8
4047;3198997;19/07/2013 21:08;1;3.7839216E8;3.7839216E8
3372;3193564;21/09/2013 14:51;1;3.7073728E8;3.7073728E8
4047;3192037;15/11/2013 23:02;1;3.535062E8;3.535062E8
3372;3200825;16/07/2013 18:43;1;3.49389375E8;3.49389375E8
3372;3200832;29/07/2013 02:03;1;3.1580786E8;3.1580786E8
14150;3192034;25/08/2013 18:44;1;3.1254574E8;3.1254574E8
9761;3200814;20/09/2013 11:34;1;3.0401764E8;3.0401764E8
13635;3193549;30/07/2013 20:07;1;2.964152E8;2.964152E8
13635;3194547;23/01/2013 00:20;1;2.9442298E8;2.9442298E8
3372;3200826;26/07/2013 03:03;1;2.9350292E8;2.9350292E8
13635;3200819;28/06/2013 09:57;1;2.8447546E8;2.8447546E8
3372;3194877;04/07/2013 01:41;1;2.6873594E8;2.6873594E8
13635;3200810;24/06/2013 01:37;1;2.6469136E8;2.6469136E8
3422;3200795;20/07/2013 12:49;1;2.5320318E8;2.5320318E8
13635;3198963;29/12/2013 07:39;1;2.5176502E8;2.5176502E8
25144;3194879;22/05/2013 19:07;1;2.479745E8;2.479745E8
3372;3192051;19/08/2013 13:50;1;2.4311156E8;2.4311156E8
25144;3183998;27/11/2013 10:07;1;2.3929484E8;2.3929484E8
25144;3200824;28/09/2013 03:19;1;2.2040966E8;2.2040966E8
14150;3197984;10/08/2013 18:24;1;2.1867828E8;2.1867828E8
3422;3198958;09/09/2013 05:24;1;2.1867828E8;2.1867828E8
3372;3171966;01/05/2013 16:58;1;2.0026474E8;2.0026474E8
25144;3200804;07/09/2013 03:57;1;1.9220268E8;1.9220268E8
3372;3200804;12/09/2013 07:24;1;1.9220268E8;1.9220268E8
13635;3200784;13/02/2013 05:55;1;1.8684368E8;1.8684368E8
14150;3178665;03/04/2013 02:38;1;1.8412472E8;1.8412472E8
25144;3200775;06/07/2013 14:23;1;1.7341608E8;1.7341608E8
25144;3200799;25/07/2013 19:25;1;1.6549808E8;1.6549808E8
13020;3200783;14/07/2013 18:17;1;1.6060389E8;1.6060389E8
13635;3194053;18/04/2013 17:12;1;1.3655037E8;1.3655037E8
3372;3182483;04/02/2013 12:47;1;1.3645459E8;1.3645459E8
3372;3162637;30/12/2013 19:00;1;1.15634275E8;1.15634275E8
13635;3194042;23/07/2013 01:31;1;1.060879125E8;1.060879125E8
3372;3194042;30/01/2013 19:41;1;1.060879125E8;1.060879125E8
3372;3178337;05/04/2013 03:42;1;1.0470157E8;1.0470157E8
4047;3196990;04/08/2013 09:58;1;1.03491675E8;1.03491675E8
14150;3200771;28/09/2013 22:13;1;1.03491675E8;1.03491675E8
3372;3196999;10/05/2013 07:24;1;9.90376E7;9.90376E7
25144;3194211;20/09/2013 09:14;1;9.67369875E7;9.67369875E7
13635;3196053;22/06/2013 17:36;1;7.2933765E7;7.2933765E7
4047;3197009;25/10/2013 18:57;1;7.1973175E7;7.1973175E7
3372;3200101;12/07/2013 21:15;1;6.7336645E7;6.7336645E7
13020;3200184;01/05/2013 11:09;1;6.680342999999999E7;6.680342999999999E7
3422;3197014;29/06/2013 04:51;1;6.4840065E7;6.4840065E7
3422;3193199;15/05/2013 00:18;1;5.882583E7;5.882583E7
14150;3200408;22/04/2013 09:25;1;4.9286915E7;4.9286915E7
13020;3200525;29/05/2013 05:20;1;4.9286915E7;4.9286915E7
14150;3200240;16/08/2013 09:00;1;4.9286915E7;4.9286915E7
25144;3200408;16/06/2013 23:22;1;4.9286915E7;4.9286915E7
14150;3197028;05/07/2013 17:32;1;4.530917E7;4.530917E7
4047;3195082;07/12/2013 23:47;1;4.1694925E7;4.1694925E7
3372;3200730;28/09/2013 01:21;1;4.1694925E7;4.1694925E7
3422;3196076;28/05/2013 19:31;1;4.1694925E7;4.1694925E7
3422;3200314;28/06/2013 03:09;1;4.1694925E7;4.1694925E7
13020;3200252;27/03/2013 09:33;1;4.1694925E7;4.1694925E7
4047;3197025;23/09/2013 16:28;1;3.96325125E7;3.96325125E7
13635;3195048;20/03/2013 04:59;1;3.10995575E7;3.10995575E7
9761;3195011;10/04/2013 11:45;1;2.5314415E7;2.5314415E7
3372;3200514;24/06/2013 12:46;1;2.33990875E7;2.33990875E7
9761;3200393;15/06/2013 20:48;1;1.719224E7;1.719224E7
