Period;EventID;EventDate;Seq;MaxExp;Loss
14150;3181654;26/04/2013 13:13;1;1.3553835E7;9487684.5
13635;3200215;31/07/2013 13:04;1;1.3539845E7;9477891.5
13020;3200062;05/10/2013 04:57;1;1.3258336E7;9280835.2
14150;3200701;18/07/2013 18:41;1;1.29198272E7;9043879.04
14150;3200377;23/08/2013 23:19;1;1.29119091E7;9038336.37
13020;3193059;22/01/2013 10:04;1;1.282036865E7;8974258.055
14150;3200779;26/06/2013 20:07;1;1.25457293E7;8782010.51
9761;3200244;10/06/2013 16:18;1;1.2156815E7;8509770.5
25144;3200885;07/05/2013 10:34;1;1.1787435E7;8251204.499999999
13020;3182997;23/12/2013 11:13;1;1.17658189E7;8236073.2299999995
3372;3164909;03/10/2013 22:50;1;9.19975115E7;1.132967610166365E7
3372;3197054;25/07/2013 06:02;1;3.3387775E7;1.1329247042422747E7
3372;3179857;13/04/2013 20:38;1;9.24474E7;1.1328826651045298E7
3372;3199977;03/02/2013 04:37;1;1.590114E7;1.1130798E7
3372;3165965;06/03/2013 23:14;1;8.90664E7;1.1328010842035595E7
3372;3200212;23/06/2013 21:39;1;1.3537685E7;9476379.5
3372;3199993;30/08/2013 20:06;1;3.78066867E7;1.132722671492918E7
3372;3200325;22/11/2013 08:44;1;1.351924865E7;9463474.055
3372;3200180;23/01/2013 16:19;1;2.99883187E7;1.1326472459331583E7
3372;3200939;22/04/2013 16:35;1;2.13834125E7;1.1326106004961051E7
3372;3171518;04/02/2013 00:22;1;2.277657E7;1.1325746400204921E7
25144;3200074;13/10/2013 16:20;1;1.0317824E7;7222476.8
14150;3200297;01/08/2013 20:40;1;9741330.55;6818931.385
13020;3200491;01/06/2013 03:28;1;9723560.3;6806492.21
25144;3200923;15/05/2013 14:30;1;9567161.6;6697013.119999999
4047;3177817;22/02/2013 18:35;1;9343132.15;6540192.505
25144;3200427;12/10/2013 04:24;1;9046772.5;6332740.75
25144;3200394;23/10/2013 12:56;1;7898677.1;5529073.97
13020;3187473;29/03/2013 18:29;1;7676570.0;5373599.0
25144;3200030;04/09/2013 23:22;1;6036839.05;4225787.335
13635;3200057;14/06/2013 03:47;1;5665422.1;3965795.4699999993
13020;3200116;23/08/2013 16:15;1;5282888.65;3698022.055
14150;3200219;25/07/2013 19:44;1;5172144.0;3620500.8
25144;3200379;06/06/2013 10:28;1;4880175.5;3416122.8499999996
14150;3200840;04/11/2013 08:26;1;3952992.32;2767094.624
25144;3200910;05/07/2013 00:09;1;3890542.0;2723379.4
14150;3184413;06/01/2013 20:56;1;3279461.76;2295623.232
3422;3200315;25/04/2013 08:24;1;3243508.16;2270455.712
14150;3200330;02/09/2013 11:06;1;3136900.5;2195830.35
13635;3185875;25/12/2013 06:49;1;2653427.68;1857399.376
13635;3176293;02/02/2013 10:54;1;2242887.2;1570021.04
25144;3199961;20/06/2013 01:23;1;1831783.0;1282248.0999999999
4047;3191556;20/03/2013 08:22;1;1811069.92;1267748.944
14150;3198999;09/06/2013 00:52;1;1706078.88;1194255.2159999998
13020;3198990;29/07/2013 01:03;1;1556506.5;1089554.55
4047;3199950;15/09/2013 20:30;1;1547685.0;1083379.5
9761;3193885;23/07/2013 16:19;1;1523204.64;1066243.248
4047;3198997;19/07/2013 21:08;1;1513568.64;1059498.048
3372;3193564;21/09/2013 14:51;1;1482949.12;1038064.384
4047;3192037;15/11/2013 23:02;1;1414024.8;989817.36
3372;3200825;16/07/2013 18:43;1;1397557.5;978290.2499999999
3372;3200832;29/07/2013 02:03;1;1263231.44;884262.0079999999
14150;3192034;25/08/2013 18:44;1;1250182.96;875128.0719999999
9761;3200814;20/09/2013 11:34;1;1216070.56;851249.392
13635;3193549;30/07/2013 20:07;1;1185660.8;829962.5599999999
13635;3194547;23/01/2013 00:20;1;1177691.92;824384.3439999999
3372;3200826;26/07/2013 03:03;1;1174011.68;821808.1759999999
13635;3200819;28/06/2013 09:57;1;1137901.84;796531.2880000001
3372;3194877;04/07/2013 01:41;1;1074943.76;752460.632
13635;3200810;24/06/2013 01:37;1;1058765.44;741135.808
3422;3200795;20/07/2013 12:49;1;1012812.72;708968.904
13635;3198963;29/12/2013 07:39;1;1007060.08;704942.056
25144;3194879;22/05/2013 19:07;1;991898.0;694328.6
3372;3192051;19/08/2013 13:50;1;972446.24;680712.3679999999
25144;3183998;27/11/2013 10:07;1;957179.36;670025.5519999999
25144;3200824;28/09/2013 03:19;1;881638.64;617147.048
14150;3197984;10/08/2013 18:24;1;874713.12;612299.184
3422;3198958;09/09/2013 05:24;1;874713.12;612299.184
3372;3171966;01/05/2013 16:58;1;801058.96;560741.2719999999
25144;3200804;07/09/2013 03:57;1;768810.72;538167.504
3372;3200804;12/09/2013 07:24;1;768810.72;538167.504
13635;3200784;13/02/2013 05:55;1;747374.72;523162.30399999995
14150;3178665;03/04/2013 02:38;1;736498.88;515549.21599999996
25144;3200775;06/07/2013 14:23;1;693664.32;485565.0239999999
25144;3200799;25/07/2013 19:25;1;661992.32;463394.62399999995
13020;3200783;14/07/2013 18:17;1;642415.56;449690.892
13635;3194053;18/04/2013 17:12;1;546201.48;382341.03599999996
3372;3182483;04/02/2013 12:47;1;545818.36;382072.85199999996
3372;3162637;30/12/2013 19:00;1;462537.1;323775.97
13635;3194042;23/07/2013 01:31;1;424351.65;297046.15499999997
3372;3194042;30/01/2013 19:41;1;424351.65;297046.15499999997
3372;3178337;05/04/2013 03:42;1;418806.28;293164.396
4047;3196990;04/08/2013 09:58;1;413966.7;289776.69
14150;3200771;28/09/2013 22:13;1;413966.7;289776.69
3372;3196999;10/05/2013 07:24;1;396150.4;277305.27999999997
25144;3194211;20/09/2013 09:14;1;386947.95;270863.565
13635;3196053;22/06/2013 17:36;1;291735.06;204214.542
4047;3197009;25/10/2013 18:57;1;287892.7;201524.88999999998
3372;3200101;12/07/2013 21:15;1;269346.58;188542.606
13020;3200184;01/05/2013 11:09;1;267213.72;187049.60399999996
3422;3197014;29/06/2013 04:51;1;259360.26;181552.182
3422;3193199;15/05/2013 00:18;1;235303.32;164712.324
14150;3200408;22/04/2013 09:25;1;197147.66;138003.362
13020;3200525;29/05/2013 05:20;1;197147.66;138003.362
14150;3200240;16/08/2013 09:00;1;197147.66;138003.362
25144;3200408;16/06/2013 23:22;1;197147.66;138003.362
14150;3197028;05/07/2013 17:32;1;181236.68;126865.67599999999
4047;3195082;07/12/2013 23:47;1;166779.7;116745.79
3372;3200730;28/09/2013 01:21;1;166779.7;116745.79
3422;3196076;28/05/2013 19:31;1;166779.7;116745.79
3422;3200314;28/06/2013 03:09;1;166779.7;116745.79
13020;3200252;27/03/2013 09:33;1;166779.7;116745.79
4047;3197025;23/09/2013 16:28;1;158530.05;110971.03499999999
13635;3195048;20/03/2013 04:59;1;124398.23;87078.761
9761;3195011;10/04/2013 11:45;1;101257.66;70880.362
3372;3200514;24/06/2013 12:46;1;93596.35;65517.445
9761;3200393;15/06/2013 20:48;1;68768.96;48138.272000000004
3372;3200411;11/04/2013 05:28;1;61665.12;43165.584
13020;3200304;29/08/2013 05:27;1;60214.77;42150.33899999999
3372;3175466;22/05/2013 05:55;1;36732.69;25712.883
14150;3200517;25/04/2013 11:17;1;32945.87;23062.109
4047;3195055;02/08/2013 20:13;1;24451.65;17116.155
3372;3200618;25/05/2013 20:20;1;21621.99;15135.393
9761;3200580;12/07/2013 01:52;1;21621.99;15135.393
25144;3200323;01/05/2013 09:13;1;21621.99;15135.393
9761;3200416;26/06/2013 06:56;1;11660.8;8162.559999999999
25144;3195056;22/11/2013 22:34;1;10666.22;7466.353999999999
3422;3200640;04/07/2013 22:50;1;6656.51;4659.557
